date,event_id,category,category_ko,brand,merchant_type,discount_pct,discount_type,views,likes
2026-07-21,e079,fashion,패션,탑텐,소상공인,45.0,percent,41,3
2026-07-22,e079,fashion,패션,탑텐,소상공인,45.0,percent,48,3
2026-07-23,e079,fashion,패션,탑텐,소상공인,45.0,percent,71,4
2026-07-24,e079,fashion,패션,탑텐,소상공인,45.0,percent,58,3
2026-07-25,e079,fashion,패션,탑텐,소상공인,45.0,percent,44,2
2026-07-26,e079,fashion,패션,탑텐,소상공인,45.0,percent,35,1
2026-07-27,e079,fashion,패션,탑텐,소상공인,45.0,percent,52,3
2026-07-28,e079,fashion,패션,탑텐,소상공인,45.0,percent,29,2
2026-07-29,e079,fashion,패션,탑텐,소상공인,45.0,percent,12,1
2026-07-30,e079,fashion,패션,탑텐,소상공인,45.0,percent,31,2
2026-07-31,e079,fashion,패션,탑텐,소상공인,45.0,percent,48,3
2026-08-01,e079,fashion,패션,탑텐,소상공인,45.0,percent,29,2
2026-08-02,e079,fashion,패션,탑텐,소상공인,45.0,percent,40,2
2026-08-03,e079,fashion,패션,탑텐,소상공인,45.0,percent,30,1
2026-08-04,e079,fashion,패션,탑텐,소상공인,45.0,percent,18,1
2026-08-05,e079,fashion,패션,탑텐,소상공인,45.0,percent,43,2
2026-07-10,e080,fashion,패션,에잇세컨즈,브랜드,30.0,percent,100,6
2026-07-11,e080,fashion,패션,에잇세컨즈,브랜드,30.0,percent,83,6
2026-07-12,e080,fashion,패션,에잇세컨즈,브랜드,30.0,percent,72,5
2026-07-13,e080,fashion,패션,에잇세컨즈,브랜드,30.0,percent,32,2
2026-07-14,e080,fashion,패션,에잇세컨즈,브랜드,30.0,percent,26,2
2026-07-15,e080,fashion,패션,에잇세컨즈,브랜드,30.0,percent,34,2
2026-07-16,e080,fashion,패션,에잇세컨즈,브랜드,30.0,percent,34,2
2026-07-17,e080,fashion,패션,에잇세컨즈,브랜드,30.0,percent,42,3
2026-07-18,e080,fashion,패션,에잇세컨즈,브랜드,30.0,percent,82,3
2026-07-19,e080,fashion,패션,에잇세컨즈,브랜드,30.0,percent,56,2
2026-07-20,e080,fashion,패션,에잇세컨즈,브랜드,30.0,percent,17,1
2026-07-15,e081,fashion,패션,커버낫,브랜드,,other,110,5
2026-07-16,e081,fashion,패션,커버낫,브랜드,,other,57,2
2026-07-17,e081,fashion,패션,커버낫,브랜드,,other,92,4
2026-07-18,e081,fashion,패션,커버낫,브랜드,,other,64,4
2026-07-19,e081,fashion,패션,커버낫,브랜드,,other,64,4
2026-07-20,e081,fashion,패션,커버낫,브랜드,,other,27,2
2026-07-21,e081,fashion,패션,커버낫,브랜드,,other,40,2
2026-07-22,e081,fashion,패션,커버낫,브랜드,,other,48,3
2026-07-23,e081,fashion,패션,커버낫,브랜드,,other,20,1
2026-07-24,e081,fashion,패션,커버낫,브랜드,,other,56,3
2026-07-25,e081,fashion,패션,커버낫,브랜드,,other,37,2
2026-07-26,e081,fashion,패션,커버낫,브랜드,,other,77,4
2026-07-27,e081,fashion,패션,커버낫,브랜드,,other,39,3
2026-07-28,e081,fashion,패션,커버낫,브랜드,,other,34,2
2026-07-29,e081,fashion,패션,커버낫,브랜드,,other,27,1
2026-07-30,e081,fashion,패션,커버낫,브랜드,,other,75,3
2026-07-31,e081,fashion,패션,커버낫,브랜드,,other,30,2
2026-08-01,e082,fashion,패션,디스커버리 익스페디션,브랜드,,other,77,4
2026-08-02,e082,fashion,패션,디스커버리 익스페디션,브랜드,,other,70,4
2026-08-03,e082,fashion,패션,디스커버리 익스페디션,브랜드,,other,80,3
2026-08-04,e082,fashion,패션,디스커버리 익스페디션,브랜드,,other,48,2
2026-08-05,e082,fashion,패션,디스커버리 익스페디션,브랜드,,other,43,2
2026-08-06,e082,fashion,패션,디스커버리 익스페디션,브랜드,,other,37,2
2026-08-07,e082,fashion,패션,디스커버리 익스페디션,브랜드,,other,46,3
2026-08-08,e082,fashion,패션,디스커버리 익스페디션,브랜드,,other,44,2
2026-08-09,e082,fashion,패션,디스커버리 익스페디션,브랜드,,other,59,3
2026-08-10,e082,fashion,패션,디스커버리 익스페디션,브랜드,,other,29,1
2026-08-11,e082,fashion,패션,디스커버리 익스페디션,브랜드,,other,23,1
2026-08-12,e082,fashion,패션,디스커버리 익스페디션,브랜드,,other,42,2
2026-08-13,e082,fashion,패션,디스커버리 익스페디션,브랜드,,other,22,2
2026-08-14,e082,fashion,패션,디스커버리 익스페디션,브랜드,,other,39,2
2026-08-15,e082,fashion,패션,디스커버리 익스페디션,브랜드,,other,22,1
2026-07-20,e083,fashion,패션,내셔널지오그래픽,브랜드,40.0,percent,50,2
2026-07-21,e083,fashion,패션,내셔널지오그래픽,브랜드,40.0,percent,58,3
2026-07-22,e083,fashion,패션,내셔널지오그래픽,브랜드,40.0,percent,50,2
2026-07-23,e083,fashion,패션,내셔널지오그래픽,브랜드,40.0,percent,47,2
2026-07-24,e083,fashion,패션,내셔널지오그래픽,브랜드,40.0,percent,82,4
2026-07-25,e083,fashion,패션,내셔널지오그래픽,브랜드,40.0,percent,90,4
2026-07-26,e083,fashion,패션,내셔널지오그래픽,브랜드,40.0,percent,64,4
2026-07-27,e083,fashion,패션,내셔널지오그래픽,브랜드,40.0,percent,27,1
2026-07-28,e083,fashion,패션,내셔널지오그래픽,브랜드,40.0,percent,33,2
2026-07-29,e083,fashion,패션,내셔널지오그래픽,브랜드,40.0,percent,69,4
2026-07-30,e083,fashion,패션,내셔널지오그래픽,브랜드,40.0,percent,86,4
2026-07-31,e083,fashion,패션,내셔널지오그래픽,브랜드,40.0,percent,60,3
2026-08-01,e083,fashion,패션,내셔널지오그래픽,브랜드,40.0,percent,34,2
2026-08-02,e083,fashion,패션,내셔널지오그래픽,브랜드,40.0,percent,43,3
2026-08-03,e083,fashion,패션,내셔널지오그래픽,브랜드,40.0,percent,34,2
2026-08-04,e083,fashion,패션,내셔널지오그래픽,브랜드,40.0,percent,30,2
2026-08-05,e083,fashion,패션,내셔널지오그래픽,브랜드,40.0,percent,45,2
2026-08-05,e084,fashion,패션,반스,브랜드,20.0,percent,85,5
2026-08-06,e084,fashion,패션,반스,브랜드,20.0,percent,42,2
2026-08-07,e084,fashion,패션,반스,브랜드,20.0,percent,51,3
2026-08-08,e084,fashion,패션,반스,브랜드,20.0,percent,93,4
2026-08-09,e084,fashion,패션,반스,브랜드,20.0,percent,91,6
2026-08-10,e084,fashion,패션,반스,브랜드,20.0,percent,40,2
2026-08-11,e084,fashion,패션,반스,브랜드,20.0,percent,55,2
2026-08-12,e084,fashion,패션,반스,브랜드,20.0,percent,33,2
2026-08-13,e084,fashion,패션,반스,브랜드,20.0,percent,23,1
2026-08-14,e084,fashion,패션,반스,브랜드,20.0,percent,46,3
2026-08-15,e084,fashion,패션,반스,브랜드,20.0,percent,122,8
2026-08-16,e084,fashion,패션,반스,브랜드,20.0,percent,24,1
2026-08-17,e084,fashion,패션,반스,브랜드,20.0,percent,45,3
2026-08-18,e084,fashion,패션,반스,브랜드,20.0,percent,30,2
2026-08-19,e084,fashion,패션,반스,브랜드,20.0,percent,20,1
2026-08-20,e084,fashion,패션,반스,브랜드,20.0,percent,14,1
2026-07-10,e085,fashion,패션,컨버스,브랜드,25.0,percent,41,2
2026-07-11,e085,fashion,패션,컨버스,브랜드,25.0,percent,75,3
2026-07-12,e085,fashion,패션,컨버스,브랜드,25.0,percent,84,4
2026-07-13,e085,fashion,패션,컨버스,브랜드,25.0,percent,64,4
2026-07-14,e085,fashion,패션,컨버스,브랜드,25.0,percent,59,4
2026-07-15,e085,fashion,패션,컨버스,브랜드,25.0,percent,43,3
2026-07-16,e085,fashion,패션,컨버스,브랜드,25.0,percent,40,3
2026-07-17,e085,fashion,패션,컨버스,브랜드,25.0,percent,38,2
2026-07-18,e085,fashion,패션,컨버스,브랜드,25.0,percent,55,2
2026-07-19,e085,fashion,패션,컨버스,브랜드,25.0,percent,34,2
2026-07-20,e085,fashion,패션,컨버스,브랜드,25.0,percent,19,1
2026-07-01,e086,beauty,뷰티,올리브영,브랜드,,other,79,5
2026-07-02,e086,beauty,뷰티,올리브영,브랜드,,other,93,5
2026-07-03,e086,beauty,뷰티,올리브영,브랜드,,other,45,2
2026-07-04,e086,beauty,뷰티,올리브영,브랜드,,other,64,5
2026-07-05,e086,beauty,뷰티,올리브영,브랜드,,other,65,5
2026-07-06,e086,beauty,뷰티,올리브영,브랜드,,other,43,3
2026-07-07,e086,beauty,뷰티,올리브영,브랜드,,other,45,3
2026-07-08,e086,beauty,뷰티,올리브영,브랜드,,other,71,6
2026-07-09,e086,beauty,뷰티,올리브영,브랜드,,other,17,1
2026-07-10,e086,beauty,뷰티,올리브영,브랜드,,other,85,6
2026-07-11,e086,beauty,뷰티,올리브영,브랜드,,other,92,5
2026-07-12,e086,beauty,뷰티,올리브영,브랜드,,other,60,4
2026-07-13,e086,beauty,뷰티,올리브영,브랜드,,other,33,2
2026-07-14,e086,beauty,뷰티,올리브영,브랜드,,other,23,2
2026-07-15,e086,beauty,뷰티,올리브영,브랜드,,other,41,3
2026-07-16,e086,beauty,뷰티,올리브영,브랜드,,other,34,2
2026-07-17,e086,beauty,뷰티,올리브영,브랜드,,other,34,2
2026-07-18,e086,beauty,뷰티,올리브영,브랜드,,other,59,3
2026-07-19,e086,beauty,뷰티,올리브영,브랜드,,other,58,4
2026-07-20,e086,beauty,뷰티,올리브영,브랜드,,other,11,1
2026-07-21,e086,beauty,뷰티,올리브영,브랜드,,other,45,3
2026-07-22,e086,beauty,뷰티,올리브영,브랜드,,other,22,1
2026-07-23,e086,beauty,뷰티,올리브영,브랜드,,other,47,4
2026-07-24,e086,beauty,뷰티,올리브영,브랜드,,other,33,3
2026-07-25,e086,beauty,뷰티,올리브영,브랜드,,other,46,3
2026-07-26,e086,beauty,뷰티,올리브영,브랜드,,other,46,3
2026-07-27,e086,beauty,뷰티,올리브영,브랜드,,other,43,2
2026-07-28,e086,beauty,뷰티,올리브영,브랜드,,other,35,2
2026-07-29,e086,beauty,뷰티,올리브영,브랜드,,other,25,2
2026-07-30,e086,beauty,뷰티,올리브영,브랜드,,other,14,1
2026-07-31,e086,beauty,뷰티,올리브영,브랜드,,other,44,2
2026-07-01,e087,beauty,뷰티,올리브영,브랜드,,amount,82,6
2026-07-02,e087,beauty,뷰티,올리브영,브랜드,,amount,45,3
2026-07-03,e087,beauty,뷰티,올리브영,브랜드,,amount,82,4
2026-07-04,e087,beauty,뷰티,올리브영,브랜드,,amount,78,4
2026-07-05,e087,beauty,뷰티,올리브영,브랜드,,amount,105,8
2026-07-06,e087,beauty,뷰티,올리브영,브랜드,,amount,86,4
2026-07-07,e087,beauty,뷰티,올리브영,브랜드,,amount,53,4
2026-07-08,e087,beauty,뷰티,올리브영,브랜드,,amount,36,3
2026-07-09,e087,beauty,뷰티,올리브영,브랜드,,amount,39,2
2026-07-10,e087,beauty,뷰티,올리브영,브랜드,,amount,33,2
2026-07-11,e087,beauty,뷰티,올리브영,브랜드,,amount,39,2
2026-07-12,e087,beauty,뷰티,올리브영,브랜드,,amount,42,2
2026-07-13,e087,beauty,뷰티,올리브영,브랜드,,amount,29,2
2026-07-14,e087,beauty,뷰티,올리브영,브랜드,,amount,18,1
2026-07-15,e087,beauty,뷰티,올리브영,브랜드,,amount,49,3
2026-07-16,e087,beauty,뷰티,올리브영,브랜드,,amount,54,3
2026-07-17,e087,beauty,뷰티,올리브영,브랜드,,amount,61,4
2026-07-18,e087,beauty,뷰티,올리브영,브랜드,,amount,77,6
2026-07-19,e087,beauty,뷰티,올리브영,브랜드,,amount,93,6
2026-07-20,e087,beauty,뷰티,올리브영,브랜드,,amount,22,1
2026-07-21,e087,beauty,뷰티,올리브영,브랜드,,amount,61,4
2026-07-22,e087,beauty,뷰티,올리브영,브랜드,,amount,26,2
2026-07-23,e087,beauty,뷰티,올리브영,브랜드,,amount,38,3
2026-07-24,e087,beauty,뷰티,올리브영,브랜드,,amount,21,2
2026-07-25,e087,beauty,뷰티,올리브영,브랜드,,amount,36,2
2026-07-26,e087,beauty,뷰티,올리브영,브랜드,,amount,57,3
2026-07-27,e087,beauty,뷰티,올리브영,브랜드,,amount,37,2
2026-07-28,e087,beauty,뷰티,올리브영,브랜드,,amount,24,2
2026-07-29,e087,beauty,뷰티,올리브영,브랜드,,amount,30,2
2026-07-30,e087,beauty,뷰티,올리브영,브랜드,,amount,25,2
2026-07-31,e087,beauty,뷰티,올리브영,브랜드,,amount,53,4
2026-07-20,e088,beauty,뷰티,미샤,브랜드,40.0,percent,41,3
2026-07-21,e088,beauty,뷰티,미샤,브랜드,40.0,percent,116,5
2026-07-22,e088,beauty,뷰티,미샤,브랜드,40.0,percent,49,3
2026-07-23,e088,beauty,뷰티,미샤,브랜드,40.0,percent,60,5
2026-07-24,e088,beauty,뷰티,미샤,브랜드,40.0,percent,40,3
2026-07-25,e088,beauty,뷰티,미샤,브랜드,40.0,percent,77,5
2026-07-26,e088,beauty,뷰티,미샤,브랜드,40.0,percent,73,4
2026-07-27,e088,beauty,뷰티,미샤,브랜드,40.0,percent,46,2
2026-07-28,e088,beauty,뷰티,미샤,브랜드,40.0,percent,43,2
2026-07-29,e088,beauty,뷰티,미샤,브랜드,40.0,percent,36,3
2026-07-30,e088,beauty,뷰티,미샤,브랜드,40.0,percent,37,2
2026-07-31,e088,beauty,뷰티,미샤,브랜드,40.0,percent,43,2
2026-08-01,e088,beauty,뷰티,미샤,브랜드,40.0,percent,43,2
2026-08-02,e088,beauty,뷰티,미샤,브랜드,40.0,percent,41,2
2026-08-03,e088,beauty,뷰티,미샤,브랜드,40.0,percent,40,2
2026-08-04,e088,beauty,뷰티,미샤,브랜드,40.0,percent,51,3
2026-08-05,e088,beauty,뷰티,미샤,브랜드,40.0,percent,23,2
2026-08-05,e089,beauty,뷰티,클리오,브랜드,15.0,percent,64,5
2026-08-06,e089,beauty,뷰티,클리오,브랜드,15.0,percent,40,2
2026-08-07,e089,beauty,뷰티,클리오,브랜드,15.0,percent,53,3
2026-08-08,e089,beauty,뷰티,클리오,브랜드,15.0,percent,59,4
2026-08-09,e089,beauty,뷰티,클리오,브랜드,15.0,percent,59,5
2026-08-10,e089,beauty,뷰티,클리오,브랜드,15.0,percent,38,3
2026-08-11,e089,beauty,뷰티,클리오,브랜드,15.0,percent,32,2
2026-08-12,e089,beauty,뷰티,클리오,브랜드,15.0,percent,36,3
2026-08-13,e089,beauty,뷰티,클리오,브랜드,15.0,percent,23,2
2026-08-14,e089,beauty,뷰티,클리오,브랜드,15.0,percent,39,3
2026-08-15,e089,beauty,뷰티,클리오,브랜드,15.0,percent,54,4
2026-08-16,e089,beauty,뷰티,클리오,브랜드,15.0,percent,28,1
2026-08-17,e089,beauty,뷰티,클리오,브랜드,15.0,percent,14,1
2026-08-18,e089,beauty,뷰티,클리오,브랜드,15.0,percent,35,2
2026-08-19,e089,beauty,뷰티,클리오,브랜드,15.0,percent,17,1
2026-08-20,e089,beauty,뷰티,클리오,브랜드,15.0,percent,22,2
2026-07-15,e090,beauty,뷰티,롬앤,브랜드,25.0,percent,95,8
2026-07-16,e090,beauty,뷰티,롬앤,브랜드,25.0,percent,48,2
2026-07-17,e090,beauty,뷰티,롬앤,브랜드,25.0,percent,99,7
2026-07-18,e090,beauty,뷰티,롬앤,브랜드,25.0,percent,58,3
2026-07-19,e090,beauty,뷰티,롬앤,브랜드,25.0,percent,46,2
2026-07-20,e090,beauty,뷰티,롬앤,브랜드,25.0,percent,27,2
2026-07-21,e090,beauty,뷰티,롬앤,브랜드,25.0,percent,28,2
2026-07-22,e090,beauty,뷰티,롬앤,브랜드,25.0,percent,43,3
2026-07-23,e090,beauty,뷰티,롬앤,브랜드,25.0,percent,29,2
2026-07-24,e090,beauty,뷰티,롬앤,브랜드,25.0,percent,59,3
2026-07-25,e090,beauty,뷰티,롬앤,브랜드,25.0,percent,47,4
2026-07-26,e090,beauty,뷰티,롬앤,브랜드,25.0,percent,44,3
2026-07-27,e090,beauty,뷰티,롬앤,브랜드,25.0,percent,22,1
2026-07-28,e090,beauty,뷰티,롬앤,브랜드,25.0,percent,42,3
2026-07-29,e090,beauty,뷰티,롬앤,브랜드,25.0,percent,37,2
2026-07-30,e090,beauty,뷰티,롬앤,브랜드,25.0,percent,39,2
2026-07-31,e090,beauty,뷰티,롬앤,브랜드,25.0,percent,34,2
2026-08-01,e091,beauty,뷰티,3CE,브랜드,15.0,percent,63,4
2026-08-02,e091,beauty,뷰티,3CE,브랜드,15.0,percent,83,6
2026-08-03,e091,beauty,뷰티,3CE,브랜드,15.0,percent,59,3
2026-08-04,e091,beauty,뷰티,3CE,브랜드,15.0,percent,50,4
2026-08-05,e091,beauty,뷰티,3CE,브랜드,15.0,percent,45,4
2026-08-06,e091,beauty,뷰티,3CE,브랜드,15.0,percent,43,4
2026-08-07,e091,beauty,뷰티,3CE,브랜드,15.0,percent,34,2
2026-08-08,e091,beauty,뷰티,3CE,브랜드,15.0,percent,38,2
2026-08-09,e091,beauty,뷰티,3CE,브랜드,15.0,percent,28,2
2026-08-10,e091,beauty,뷰티,3CE,브랜드,15.0,percent,41,3
2026-08-11,e091,beauty,뷰티,3CE,브랜드,15.0,percent,52,3
2026-08-12,e091,beauty,뷰티,3CE,브랜드,15.0,percent,78,4
2026-08-13,e091,beauty,뷰티,3CE,브랜드,15.0,percent,30,2
2026-08-14,e091,beauty,뷰티,3CE,브랜드,15.0,percent,38,3
2026-08-15,e091,beauty,뷰티,3CE,브랜드,15.0,percent,37,3
2026-07-20,e092,beauty,뷰티,닥터자르트,브랜드,45.0,percent,96,7
2026-07-21,e092,beauty,뷰티,닥터자르트,브랜드,45.0,percent,52,3
2026-07-22,e092,beauty,뷰티,닥터자르트,브랜드,45.0,percent,63,4
2026-07-23,e092,beauty,뷰티,닥터자르트,브랜드,45.0,percent,47,2
2026-07-24,e092,beauty,뷰티,닥터자르트,브랜드,45.0,percent,62,3
2026-07-25,e092,beauty,뷰티,닥터자르트,브랜드,45.0,percent,57,3
2026-07-26,e092,beauty,뷰티,닥터자르트,브랜드,45.0,percent,76,4
2026-07-27,e092,beauty,뷰티,닥터자르트,브랜드,45.0,percent,54,3
2026-07-28,e092,beauty,뷰티,닥터자르트,브랜드,45.0,percent,43,3
2026-07-29,e092,beauty,뷰티,닥터자르트,브랜드,45.0,percent,31,2
2026-07-30,e092,beauty,뷰티,닥터자르트,브랜드,45.0,percent,26,2
2026-07-31,e092,beauty,뷰티,닥터자르트,브랜드,45.0,percent,59,5
2026-08-01,e092,beauty,뷰티,닥터자르트,브랜드,45.0,percent,54,3
2026-08-02,e092,beauty,뷰티,닥터자르트,브랜드,45.0,percent,26,2
2026-08-03,e092,beauty,뷰티,닥터자르트,브랜드,45.0,percent,37,2
2026-08-04,e092,beauty,뷰티,닥터자르트,브랜드,45.0,percent,37,3
2026-08-05,e092,beauty,뷰티,닥터자르트,브랜드,45.0,percent,20,1
2026-08-05,e093,beauty,뷰티,아누아,소상공인,25.0,percent,76,4
2026-08-06,e093,beauty,뷰티,아누아,소상공인,25.0,percent,35,3
2026-08-07,e093,beauty,뷰티,아누아,소상공인,25.0,percent,46,3
2026-08-08,e093,beauty,뷰티,아누아,소상공인,25.0,percent,39,2
2026-08-09,e093,beauty,뷰티,아누아,소상공인,25.0,percent,39,3
2026-08-10,e093,beauty,뷰티,아누아,소상공인,25.0,percent,23,1
2026-08-11,e093,beauty,뷰티,아누아,소상공인,25.0,percent,43,3
2026-08-12,e093,beauty,뷰티,아누아,소상공인,25.0,percent,28,2
2026-08-13,e093,beauty,뷰티,아누아,소상공인,25.0,percent,26,2
2026-08-14,e093,beauty,뷰티,아누아,소상공인,25.0,percent,52,3
2026-08-15,e093,beauty,뷰티,아누아,소상공인,25.0,percent,58,3
2026-08-16,e093,beauty,뷰티,아누아,소상공인,25.0,percent,31,1
2026-08-17,e093,beauty,뷰티,아누아,소상공인,25.0,percent,28,1
2026-08-18,e093,beauty,뷰티,아누아,소상공인,25.0,percent,19,1
2026-08-19,e093,beauty,뷰티,아누아,소상공인,25.0,percent,24,1
2026-08-20,e093,beauty,뷰티,아누아,소상공인,25.0,percent,18,1
2026-07-10,e094,beauty,뷰티,토니모리,브랜드,55.0,percent,145,11
2026-07-11,e094,beauty,뷰티,토니모리,브랜드,55.0,percent,189,12
2026-07-12,e094,beauty,뷰티,토니모리,브랜드,55.0,percent,143,12
2026-07-13,e094,beauty,뷰티,토니모리,브랜드,55.0,percent,66,4
2026-07-14,e094,beauty,뷰티,토니모리,브랜드,55.0,percent,29,1
2026-07-15,e094,beauty,뷰티,토니모리,브랜드,55.0,percent,43,2
2026-07-16,e094,beauty,뷰티,토니모리,브랜드,55.0,percent,51,4
2026-07-17,e094,beauty,뷰티,토니모리,브랜드,55.0,percent,37,2
2026-07-18,e094,beauty,뷰티,토니모리,브랜드,55.0,percent,39,2
2026-07-19,e094,beauty,뷰티,토니모리,브랜드,55.0,percent,99,5
2026-07-20,e094,beauty,뷰티,토니모리,브랜드,55.0,percent,55,5
2026-07-15,e095,beauty,뷰티,네이처리퍼블릭,브랜드,,other,93,6
2026-07-16,e095,beauty,뷰티,네이처리퍼블릭,브랜드,,other,91,4
2026-07-17,e095,beauty,뷰티,네이처리퍼블릭,브랜드,,other,49,2
2026-07-18,e095,beauty,뷰티,네이처리퍼블릭,브랜드,,other,57,3
2026-07-19,e095,beauty,뷰티,네이처리퍼블릭,브랜드,,other,70,4
2026-07-20,e095,beauty,뷰티,네이처리퍼블릭,브랜드,,other,48,4
2026-07-21,e095,beauty,뷰티,네이처리퍼블릭,브랜드,,other,23,2
2026-07-22,e095,beauty,뷰티,네이처리퍼블릭,브랜드,,other,39,3
2026-07-23,e095,beauty,뷰티,네이처리퍼블릭,브랜드,,other,36,2
2026-07-24,e095,beauty,뷰티,네이처리퍼블릭,브랜드,,other,60,3
2026-07-25,e095,beauty,뷰티,네이처리퍼블릭,브랜드,,other,55,3
2026-07-26,e095,beauty,뷰티,네이처리퍼블릭,브랜드,,other,78,5
2026-07-27,e095,beauty,뷰티,네이처리퍼블릭,브랜드,,other,27,2
2026-07-28,e095,beauty,뷰티,네이처리퍼블릭,브랜드,,other,20,1
2026-07-29,e095,beauty,뷰티,네이처리퍼블릭,브랜드,,other,53,4
2026-07-30,e095,beauty,뷰티,네이처리퍼블릭,브랜드,,other,36,2
2026-07-31,e095,beauty,뷰티,네이처리퍼블릭,브랜드,,other,37,3
2026-07-01,e096,food,푸드,CU,브랜드,77.0,percent,96,8
2026-07-02,e096,food,푸드,CU,브랜드,77.0,percent,104,7
2026-07-03,e096,food,푸드,CU,브랜드,77.0,percent,108,6
2026-07-04,e096,food,푸드,CU,브랜드,77.0,percent,86,6
2026-07-05,e096,food,푸드,CU,브랜드,77.0,percent,51,3
2026-07-06,e096,food,푸드,CU,브랜드,77.0,percent,61,5
2026-07-07,e096,food,푸드,CU,브랜드,77.0,percent,81,7
2026-07-08,e096,food,푸드,CU,브랜드,77.0,percent,97,7
2026-07-09,e096,food,푸드,CU,브랜드,77.0,percent,87,7
2026-07-10,e096,food,푸드,CU,브랜드,77.0,percent,104,7
2026-07-11,e096,food,푸드,CU,브랜드,77.0,percent,56,5
2026-07-12,e096,food,푸드,CU,브랜드,77.0,percent,80,6
2026-07-13,e096,food,푸드,CU,브랜드,77.0,percent,62,3
2026-07-14,e096,food,푸드,CU,브랜드,77.0,percent,59,4
2026-07-15,e096,food,푸드,CU,브랜드,77.0,percent,49,4
2026-07-16,e096,food,푸드,CU,브랜드,77.0,percent,55,5
2026-07-17,e096,food,푸드,CU,브랜드,77.0,percent,128,12
2026-07-18,e096,food,푸드,CU,브랜드,77.0,percent,102,9
2026-07-19,e096,food,푸드,CU,브랜드,77.0,percent,80,6
2026-07-20,e096,food,푸드,CU,브랜드,77.0,percent,61,5
2026-07-21,e096,food,푸드,CU,브랜드,77.0,percent,39,4
2026-07-22,e096,food,푸드,CU,브랜드,77.0,percent,60,4
2026-07-23,e096,food,푸드,CU,브랜드,77.0,percent,53,4
2026-07-24,e096,food,푸드,CU,브랜드,77.0,percent,82,4
2026-07-25,e096,food,푸드,CU,브랜드,77.0,percent,56,5
2026-07-26,e096,food,푸드,CU,브랜드,77.0,percent,86,5
2026-07-27,e096,food,푸드,CU,브랜드,77.0,percent,42,3
2026-07-28,e096,food,푸드,CU,브랜드,77.0,percent,59,5
2026-07-29,e096,food,푸드,CU,브랜드,77.0,percent,52,5
2026-07-30,e096,food,푸드,CU,브랜드,77.0,percent,51,5
2026-07-31,e096,food,푸드,CU,브랜드,77.0,percent,55,4
2026-07-01,e097,food,푸드,GS25,브랜드,,other,86,5
2026-07-02,e097,food,푸드,GS25,브랜드,,other,69,4
2026-07-03,e097,food,푸드,GS25,브랜드,,other,76,4
2026-07-04,e097,food,푸드,GS25,브랜드,,other,103,6
2026-07-05,e097,food,푸드,GS25,브랜드,,other,41,4
2026-07-06,e097,food,푸드,GS25,브랜드,,other,63,6
2026-07-07,e097,food,푸드,GS25,브랜드,,other,55,4
2026-07-08,e097,food,푸드,GS25,브랜드,,other,38,3
2026-07-09,e097,food,푸드,GS25,브랜드,,other,44,3
2026-07-10,e097,food,푸드,GS25,브랜드,,other,35,3
2026-07-11,e097,food,푸드,GS25,브랜드,,other,64,6
2026-07-12,e097,food,푸드,GS25,브랜드,,other,37,3
2026-07-13,e097,food,푸드,GS25,브랜드,,other,14,1
2026-07-14,e097,food,푸드,GS25,브랜드,,other,50,4
2026-07-15,e097,food,푸드,GS25,브랜드,,other,24,2
2026-07-16,e097,food,푸드,GS25,브랜드,,other,35,3
2026-07-17,e097,food,푸드,GS25,브랜드,,other,46,3
2026-07-18,e097,food,푸드,GS25,브랜드,,other,59,4
2026-07-19,e097,food,푸드,GS25,브랜드,,other,46,3
2026-07-20,e097,food,푸드,GS25,브랜드,,other,36,3
2026-07-21,e097,food,푸드,GS25,브랜드,,other,28,3
2026-07-22,e097,food,푸드,GS25,브랜드,,other,19,1
2026-07-23,e097,food,푸드,GS25,브랜드,,other,34,2
2026-07-24,e097,food,푸드,GS25,브랜드,,other,51,4
2026-07-25,e097,food,푸드,GS25,브랜드,,other,35,3
2026-07-26,e097,food,푸드,GS25,브랜드,,other,49,4
2026-07-27,e097,food,푸드,GS25,브랜드,,other,62,5
2026-07-28,e097,food,푸드,GS25,브랜드,,other,30,2
2026-07-29,e097,food,푸드,GS25,브랜드,,other,32,3
2026-07-30,e097,food,푸드,GS25,브랜드,,other,20,1
2026-07-31,e097,food,푸드,GS25,브랜드,,other,28,3
2026-07-11,e098,food,푸드,세븐일레븐,브랜드,,bundle,99,7
2026-07-01,e099,food,푸드,이마트24,브랜드,,other,107,8
2026-07-02,e099,food,푸드,이마트24,브랜드,,other,58,4
2026-07-03,e099,food,푸드,이마트24,브랜드,,other,44,4
2026-07-04,e099,food,푸드,이마트24,브랜드,,other,100,8
2026-07-05,e099,food,푸드,이마트24,브랜드,,other,57,5
2026-07-06,e099,food,푸드,이마트24,브랜드,,other,28,2
2026-07-07,e099,food,푸드,이마트24,브랜드,,other,54,5
2026-07-08,e099,food,푸드,이마트24,브랜드,,other,37,3
2026-07-09,e099,food,푸드,이마트24,브랜드,,other,50,4
2026-07-10,e099,food,푸드,이마트24,브랜드,,other,28,1
2026-07-11,e099,food,푸드,이마트24,브랜드,,other,26,2
2026-07-12,e099,food,푸드,이마트24,브랜드,,other,52,5
2026-07-13,e099,food,푸드,이마트24,브랜드,,other,24,2
2026-07-14,e099,food,푸드,이마트24,브랜드,,other,34,3
2026-07-15,e099,food,푸드,이마트24,브랜드,,other,35,3
2026-07-16,e099,food,푸드,이마트24,브랜드,,other,35,3
