date,active_events,new_events,active_brand,active_merchant,active_beauty,active_delivery,active_fashion,active_food,active_living,active_popup,active_stay,active_tech,weekday,weekday_ko,total_views,total_likes,views_beauty,views_delivery,views_fashion,views_food,views_living,views_popup,views_stay,views_tech,review_count,avg_rating,rating_sum,ma7_views,ma30_views,is_real_period,avg_rating_7d
2026-04-28,18,1,16,2,3,3,3,1,2,1,3,2,1,화,519.0,29.0,104.0,89.0,110.0,28.0,62.0,33.0,71.0,22.0,0.0,,0.0,761.7142857142857,909.5333333333333,False,4.111111111111111
2026-04-29,19,1,17,2,3,3,3,1,2,1,3,3,2,수,709.0,39.0,103.0,101.0,137.0,55.0,64.0,38.0,124.0,87.0,1.0,4.0,4.0,779.4285714285714,893.3333333333334,False,4.0
2026-04-30,19,1,17,2,4,3,3,1,2,1,3,2,3,목,826.0,46.0,270.0,106.0,133.0,24.0,65.0,35.0,86.0,107.0,2.0,4.5,9.0,790.8571428571429,880.1,False,4.285714285714286
2026-05-01,22,3,20,2,4,3,3,2,4,1,3,2,4,금,965.0,49.0,206.0,118.0,98.0,169.0,182.0,41.0,95.0,56.0,3.0,4.666666666666667,14.0,811.8571428571429,870.5,True,4.4
2026-05-02,23,2,21,2,4,4,3,2,4,1,3,2,5,토,1439.0,80.0,258.0,238.0,162.0,152.0,262.0,57.0,235.0,75.0,5.0,4.4,22.0,849.0,880.5666666666667,True,4.384615384615385
2026-05-03,25,3,23,2,4,4,2,3,4,1,3,4,6,일,1479.0,79.0,270.0,188.0,136.0,312.0,197.0,45.0,100.0,231.0,3.0,4.333333333333333,13.0,930.1428571428571,880.0333333333333,True,4.4
2026-05-04,24,4,22,2,5,4,2,2,4,0,4,3,0,월,1099.0,65.0,271.0,120.0,228.0,142.0,104.0,0.0,119.0,115.0,4.0,4.5,18.0,1005.1428571428571,866.1333333333333,True,4.444444444444445
2026-05-05,25,2,23,2,5,3,3,2,5,0,4,3,1,화,1004.0,56.0,163.0,119.0,178.0,148.0,193.0,0.0,101.0,102.0,1.0,4.0,4.0,1074.4285714285713,850.8,True,4.421052631578948
2026-05-06,29,4,26,3,6,4,4,2,5,0,5,3,2,수,1342.0,72.0,322.0,163.0,180.0,169.0,153.0,0.0,226.0,129.0,6.0,4.0,24.0,1164.857142857143,859.0,True,4.333333333333333
2026-05-07,30,1,27,3,6,5,4,2,5,0,5,3,3,목,1327.0,75.0,255.0,271.0,229.0,98.0,192.0,0.0,191.0,91.0,5.0,4.2,21.0,1236.4285714285713,871.2333333333333,True,4.296296296296297
2026-05-08,29,3,26,3,5,4,5,2,4,0,5,4,4,금,1722.0,98.0,339.0,225.0,413.0,89.0,267.0,0.0,189.0,200.0,1.0,4.0,4.0,1344.5714285714287,899.1666666666666,True,4.24
2026-05-09,32,3,29,3,5,4,5,3,4,0,6,5,5,토,2403.0,127.0,473.0,237.0,419.0,304.0,348.0,0.0,248.0,374.0,3.0,4.0,12.0,1482.2857142857142,951.1,True,4.173913043478261
2026-05-10,33,1,30,3,5,4,5,4,4,0,6,5,6,일,1926.0,109.0,245.0,185.0,480.0,416.0,146.0,0.0,229.0,225.0,2.0,4.0,8.0,1546.142857142857,983.3333333333334,True,4.136363636363637
2026-05-11,32,1,29,3,4,5,5,4,4,0,5,5,0,월,1138.0,60.0,149.0,201.0,235.0,202.0,103.0,0.0,129.0,119.0,4.0,4.25,17.0,1551.7142857142858,977.7333333333333,True,4.090909090909091
2026-05-12,33,3,29,4,4,4,6,5,4,0,5,5,1,화,1284.0,73.0,150.0,98.0,319.0,311.0,124.0,0.0,137.0,145.0,2.0,4.5,9.0,1591.7142857142858,982.5,True,4.130434782608695
2026-05-13,34,2,30,4,5,4,7,5,4,0,4,5,2,수,1559.0,84.0,240.0,153.0,375.0,342.0,152.0,0.0,129.0,168.0,2.0,4.5,9.0,1622.7142857142858,1013.5,True,4.2105263157894735
2026-05-14,31,0,27,4,5,4,6,5,4,0,4,3,3,목,1373.0,80.0,226.0,139.0,316.0,316.0,136.0,0.0,110.0,130.0,3.0,4.666666666666667,14.0,1629.2857142857142,1043.7666666666667,True,4.294117647058823
2026-05-15,31,2,28,3,5,4,6,5,5,0,3,3,4,금,1846.0,107.0,457.0,262.0,361.0,304.0,234.0,0.0,109.0,119.0,4.0,4.0,16.0,1647.0,1090.0,True,4.25
2026-05-16,31,2,28,3,6,4,5,5,4,0,3,4,5,토,2177.0,135.0,508.0,175.0,390.0,451.0,327.0,0.0,122.0,204.0,4.0,4.25,17.0,1614.7142857142858,1143.8333333333333,True,4.285714285714286
2026-05-17,27,1,25,2,5,3,4,4,3,0,3,5,6,일,1441.0,78.0,327.0,130.0,186.0,216.0,202.0,0.0,96.0,284.0,5.0,4.2,21.0,1545.4285714285713,1170.9,True,4.291666666666667
2026-05-18,28,2,26,2,5,2,4,5,3,0,4,5,0,월,1155.0,64.0,248.0,62.0,168.0,309.0,109.0,0.0,113.0,146.0,3.0,4.333333333333333,13.0,1547.857142857143,1182.4666666666667,True,4.304347826086956
2026-05-19,28,2,26,2,5,2,5,5,3,0,5,3,1,화,1110.0,71.0,207.0,63.0,186.0,281.0,86.0,0.0,141.0,146.0,6.0,4.166666666666667,25.0,1523.0,1190.3333333333333,True,4.2592592592592595
2026-05-20,28,2,26,2,5,2,4,4,3,0,7,3,2,수,1188.0,60.0,268.0,70.0,182.0,151.0,78.0,0.0,330.0,109.0,4.0,4.0,16.0,1470.0,1211.5333333333333,True,4.206896551724138
2026-05-21,32,5,29,3,5,2,5,4,4,0,7,5,3,목,1435.0,76.0,207.0,76.0,223.0,209.0,140.0,0.0,287.0,293.0,5.0,4.0,20.0,1478.857142857143,1242.6333333333334,True,4.129032258064516
2026-05-22,33,3,29,4,4,3,5,4,6,0,6,5,4,금,1607.0,82.0,171.0,155.0,205.0,250.0,350.0,0.0,238.0,238.0,1.0,4.0,4.0,1444.7142857142858,1276.7,True,4.142857142857143
2026-05-23,34,2,28,6,5,2,5,4,6,0,6,6,5,토,1922.0,93.0,260.0,181.0,196.0,290.0,348.0,0.0,312.0,335.0,2.0,4.5,9.0,1408.2857142857142,1315.9,True,4.153846153846154
2026-05-24,35,3,29,6,5,4,4,5,5,0,6,6,6,일,2043.0,121.0,283.0,261.0,220.0,492.0,253.0,0.0,233.0,301.0,3.0,3.6666666666666665,11.0,1494.2857142857142,1356.7333333333333,True,4.083333333333333
2026-05-25,35,3,29,6,4,4,5,6,5,0,5,6,0,월,1476.0,84.0,167.0,178.0,203.0,360.0,176.0,0.0,137.0,255.0,6.0,4.166666666666667,25.0,1540.142857142857,1366.6333333333334,True,4.074074074074074
2026-05-26,37,2,31,6,5,5,5,6,5,0,5,6,1,화,1573.0,97.0,359.0,215.0,174.0,335.0,168.0,0.0,151.0,171.0,5.0,4.0,20.0,1606.2857142857142,1388.7,True,4.038461538461538
2026-05-27,38,1,32,6,5,5,5,6,5,0,6,6,2,수,1386.0,78.0,232.0,201.0,177.0,264.0,173.0,0.0,178.0,161.0,5.0,4.2,21.0,1634.5714285714287,1415.7666666666667,True,4.074074074074074
2026-05-28,40,4,34,6,6,6,5,5,6,0,7,5,3,목,1792.0,100.0,279.0,308.0,255.0,305.0,204.0,0.0,239.0,202.0,3.0,3.3333333333333335,10.0,1685.5714285714287,1458.2,True,4.0
2026-05-29,39,2,33,6,6,7,5,4,6,0,6,5,4,금,2102.0,128.0,495.0,445.0,213.0,272.0,274.0,0.0,198.0,205.0,6.0,4.333333333333333,26.0,1756.2857142857142,1504.6333333333334,True,4.066666666666666
2026-05-30,39,2,33,6,6,7,5,5,6,0,5,5,5,토,2465.0,136.0,496.0,475.0,305.0,411.0,263.0,0.0,327.0,188.0,2.0,4.5,9.0,1833.857142857143,1559.2666666666667,True,4.066666666666666
2026-05-31,39,0,33,6,6,7,5,5,6,0,5,5,6,일,1944.0,108.0,426.0,385.0,261.0,287.0,191.0,0.0,176.0,218.0,5.0,4.2,21.0,1819.7142857142858,1591.9,True,4.125
2026-06-01,38,0,32,6,6,6,5,5,6,0,5,5,0,월,1412.0,83.0,276.0,212.0,182.0,323.0,176.0,0.0,132.0,111.0,5.0,4.2,21.0,1810.5714285714287,1591.0,True,4.129032258064516
2026-06-02,34,0,29,5,6,5,4,5,4,0,5,5,1,화,1025.0,53.0,252.0,119.0,120.0,177.0,123.0,0.0,120.0,114.0,5.0,3.8,19.0,1732.2857142857142,1575.8666666666666,True,4.096774193548387
2026-06-03,33,0,28,5,6,5,4,4,4,0,5,5,2,수,1001.0,56.0,180.0,178.0,110.0,189.0,99.0,0.0,130.0,115.0,6.0,4.333333333333333,26.0,1677.2857142857142,1572.6,True,4.125
2026-06-04,33,0,28,5,6,5,4,4,4,0,5,5,3,목,1121.0,66.0,232.0,131.0,120.0,237.0,137.0,0.0,148.0,116.0,7.0,3.857142857142857,27.0,1581.4285714285713,1576.5,True,4.138888888888889
2026-06-05,31,0,26,5,6,5,4,3,4,0,4,5,4,금,1096.0,65.0,259.0,198.0,148.0,160.0,103.0,0.0,93.0,135.0,5.0,4.6,23.0,1437.7142857142858,1568.3,True,4.171428571428572
2026-06-06,27,0,22,5,4,5,3,3,4,0,4,4,5,토,1230.0,69.0,173.0,198.0,217.0,215.0,180.0,0.0,128.0,119.0,2.0,3.5,7.0,1261.2857142857142,1565.0666666666666,True,4.114285714285714
2026-06-07,26,0,21,5,4,5,3,3,3,0,4,4,6,일,1025.0,56.0,143.0,165.0,110.0,163.0,126.0,0.0,140.0,178.0,5.0,3.8,19.0,1130.0,1541.8333333333333,True,4.057142857142857
2026-06-08,23,0,19,4,3,5,2,3,3,0,3,4,0,월,593.0,35.0,83.0,131.0,41.0,100.0,86.0,0.0,72.0,80.0,2.0,4.5,9.0,1013.0,1481.5,True,4.0625
2026-06-09,21,0,17,4,2,4,2,3,3,0,3,4,1,화,495.0,28.0,47.0,76.0,62.0,103.0,78.0,0.0,74.0,55.0,1.0,4.0,4.0,937.2857142857143,1433.8,True,4.107142857142857
2026-06-10,19,0,15,4,1,4,2,3,2,0,3,4,2,수,587.0,33.0,26.0,113.0,122.0,110.0,50.0,0.0,61.0,105.0,0.0,,0.0,878.1428571428571,1415.4333333333334,True,4.045454545454546
2026-06-11,15,0,12,3,1,4,2,2,1,0,3,2,3,목,423.0,26.0,23.0,118.0,71.0,96.0,24.0,0.0,62.0,29.0,2.0,3.5,7.0,778.4285714285714,1386.7333333333333,True,4.0588235294117645
2026-06-12,15,0,12,3,1,4,2,2,1,0,3,2,4,금,442.0,24.0,22.0,158.0,75.0,91.0,19.0,0.0,49.0,28.0,2.0,4.0,8.0,685.0,1349.5,True,3.857142857142857
2026-06-13,13,0,11,2,1,3,2,2,1,0,3,1,5,토,445.0,27.0,24.0,94.0,66.0,132.0,49.0,0.0,66.0,14.0,2.0,3.5,7.0,572.8571428571429,1318.5666666666666,True,3.857142857142857
2026-06-14,12,0,10,2,1,2,2,2,1,0,3,1,6,일,412.0,24.0,26.0,47.0,72.0,123.0,23.0,0.0,83.0,38.0,3.0,4.333333333333333,13.0,485.2857142857143,1270.7666666666667,True,4.0
2026-06-15,10,0,8,2,1,2,1,2,1,0,2,1,0,월,337.0,19.0,38.0,66.0,46.0,100.0,17.0,0.0,48.0,22.0,1.0,4.0,4.0,448.7142857142857,1209.4333333333334,True,3.909090909090909
2026-06-16,10,0,8,2,1,2,1,2,1,0,2,1,1,화,220.0,13.0,20.0,52.0,13.0,66.0,24.0,0.0,27.0,18.0,1.0,3.0,3.0,409.42857142857144,1168.7333333333333,True,3.8181818181818183
2026-06-17,9,0,7,2,1,2,1,2,1,0,1,1,2,수,271.0,14.0,23.0,68.0,24.0,101.0,10.0,0.0,23.0,22.0,2.0,4.5,9.0,364.2857142857143,1139.2666666666667,True,3.923076923076923
2026-06-18,9,0,7,2,1,2,1,2,1,0,1,1,3,목,239.0,16.0,25.0,50.0,60.0,59.0,15.0,0.0,20.0,10.0,1.0,4.0,4.0,338.0,1110.2333333333333,True,4.0
2026-06-19,7,0,6,1,1,1,1,1,1,0,1,1,4,금,254.0,15.0,32.0,60.0,38.0,51.0,36.0,0.0,16.0,21.0,1.0,5.0,5.0,311.14285714285717,1079.1,True,4.090909090909091
2026-06-20,5,0,4,1,1,1,1,0,1,0,1,0,5,토,165.0,9.0,52.0,35.0,27.0,0.0,24.0,0.0,27.0,0.0,1.0,4.0,4.0,271.14285714285717,1036.7666666666667,True,4.2
2026-06-21,4,0,3,1,1,0,1,0,1,0,1,0,6,일,172.0,9.0,37.0,0.0,50.0,0.0,70.0,0.0,15.0,0.0,3.0,3.3333333333333335,10.0,236.85714285714286,988.9333333333333,True,3.9
2026-06-22,4,0,3,1,1,0,1,0,1,0,1,0,0,월,105.0,6.0,40.0,0.0,27.0,0.0,23.0,0.0,15.0,0.0,1.0,3.0,3.0,203.71428571428572,928.3666666666667,True,3.8
2026-06-23,1,0,1,0,0,0,1,0,0,0,0,0,1,화,16.0,1.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,174.57142857142858,860.8,True,3.9
2026-06-24,1,0,1,0,0,0,1,0,0,0,0,0,2,수,33.0,2.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,140.57142857142858,812.7,True,3.7777777777777777
2026-06-25,0,0,0,0,0,0,0,0,0,0,0,0,3,목,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,106.42857142857143,760.2666666666667,True,3.75
2026-06-26,0,0,0,0,0,0,0,0,0,0,0,0,4,금,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,70.14285714285714,714.0666666666667,True,3.5714285714285716
2026-06-27,0,0,0,0,0,0,0,0,0,0,0,0,5,토,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,46.57142857142857,654.3333333333334,True,3.5
2026-06-28,0,0,0,0,0,0,0,0,0,0,0,0,6,일,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,22.0,584.2666666666667,True,3.6666666666666665
2026-06-29,0,0,0,0,0,0,0,0,0,0,0,0,0,월,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,7.0,502.1,True,4.0
2026-06-30,0,0,0,0,0,0,0,0,0,0,0,0,1,화,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,4.714285714285714,437.3,True,4.0
2026-07-01,7,7,6,1,2,0,0,4,0,1,0,0,2,수,554.0,44.0,114.0,0.0,0.0,364.0,0.0,76.0,0.0,0.0,0.0,,0.0,79.14285714285714,408.7,True,
2026-07-02,8,1,7,1,2,0,0,5,0,1,0,0,3,목,730.0,52.0,184.0,0.0,0.0,470.0,0.0,76.0,0.0,0.0,3.0,4.0,12.0,183.42857142857142,398.8666666666667,True,4.0
2026-07-03,8,0,7,1,2,0,0,5,0,1,0,0,4,금,771.0,66.0,108.0,0.0,0.0,600.0,0.0,63.0,0.0,0.0,4.0,4.25,17.0,293.57142857142856,391.2,True,4.142857142857143
2026-07-04,8,0,7,1,2,0,0,5,0,1,0,0,5,토,808.0,56.0,125.0,0.0,0.0,611.0,0.0,72.0,0.0,0.0,0.0,,0.0,409.0,380.76666666666665,True,4.142857142857143
2026-07-05,9,1,7,2,2,0,0,5,0,2,0,0,6,일,706.0,55.0,142.0,0.0,0.0,453.0,0.0,111.0,0.0,0.0,2.0,4.5,9.0,509.85714285714283,367.76666666666665,True,4.222222222222222
2026-07-06,10,1,8,2,2,1,0,5,0,2,0,0,0,월,655.0,47.0,85.0,77.0,0.0,349.0,0.0,144.0,0.0,0.0,1.0,5.0,5.0,603.4285714285714,348.6,True,4.3
2026-07-07,10,0,8,2,2,1,0,5,0,2,0,0,1,화,473.0,35.0,87.0,41.0,0.0,284.0,0.0,61.0,0.0,0.0,3.0,4.0,12.0,671.0,330.2,True,4.230769230769231
2026-07-08,11,1,9,2,2,1,0,5,0,3,0,0,2,수,478.0,30.0,73.0,54.0,0.0,210.0,0.0,141.0,0.0,0.0,1.0,3.0,3.0,660.1428571428571,326.3666666666667,True,4.142857142857143
2026-07-09,11,1,9,2,2,1,0,4,0,4,0,0,3,목,557.0,38.0,90.0,32.0,0.0,254.0,0.0,181.0,0.0,0.0,0.0,,0.0,635.4285714285714,328.43333333333334,True,4.181818181818182
2026-07-10,27,16,24,3,3,3,3,5,2,8,1,2,4,금,2252.0,130.0,289.0,245.0,358.0,354.0,151.0,559.0,82.0,214.0,0.0,,0.0,847.0,383.93333333333334,True,4.142857142857143
2026-07-11,28,1,25,3,3,3,3,6,2,8,1,2,5,토,2807.0,184.0,197.0,332.0,463.0,514.0,129.0,994.0,43.0,135.0,0.0,,0.0,1132.5714285714287,463.4,True,4.142857142857143
2026-07-12,27,0,24,3,3,3,3,5,2,8,1,2,6,일,2201.0,132.0,277.0,255.0,357.0,377.0,115.0,634.0,98.0,88.0,2.0,3.5,7.0,1346.142857142857,522.0333333333333,True,3.857142857142857
2026-07-13,26,0,23,3,3,2,3,5,2,8,1,2,0,월,1147.0,68.0,127.0,93.0,145.0,264.0,72.0,368.0,14.0,64.0,5.0,4.6,23.0,1416.4285714285713,545.4333333333333,True,4.090909090909091
2026-07-14,26,0,23,3,3,2,3,5,2,8,1,2,1,화,1102.0,66.0,116.0,71.0,154.0,226.0,61.0,342.0,46.0,86.0,3.0,4.333333333333333,13.0,1506.2857142857142,568.4333333333333,True,4.181818181818182
2026-07-15,41,16,36,5,5,4,5,6,3,10,4,4,2,수,1956.0,112.0,219.0,190.0,271.0,275.0,126.0,475.0,188.0,212.0,4.0,4.0,16.0,1717.4285714285713,622.4,True,4.214285714285714
2026-07-16,41,0,36,5,5,4,5,6,3,10,4,4,3,목,2053.0,126.0,323.0,164.0,284.0,342.0,92.0,496.0,191.0,161.0,7.0,4.142857142857143,29.0,1931.142857142857,683.5,True,4.190476190476191
2026-07-17,41,0,36,5,5,4,5,6,3,10,4,4,4,금,2146.0,131.0,277.0,222.0,296.0,306.0,143.0,545.0,207.0,150.0,8.0,3.875,31.0,1916.0,746.0,True,4.103448275862069
2026-07-18,41,0,36,5,5,4,5,6,3,10,4,4,5,토,2460.0,144.0,370.0,249.0,330.0,445.0,147.0,571.0,222.0,126.0,5.0,4.2,21.0,1866.4285714285713,820.0333333333333,True,4.117647058823529
2026-07-19,41,0,36,5,5,4,5,6,3,10,4,4,6,일,2067.0,127.0,246.0,169.0,231.0,293.0,160.0,684.0,108.0,176.0,5.0,4.2,21.0,1847.2857142857142,880.4666666666667,True,4.162162162162162
2026-07-20,56,15,48,8,7,6,7,7,5,13,6,5,0,월,2781.0,166.0,398.0,295.0,339.0,344.0,216.0,704.0,280.0,205.0,8.0,4.125,33.0,2080.714285714286,967.6666666666666,True,4.1
2026-07-21,40,0,33,7,6,4,4,6,3,9,5,3,1,화,1880.0,109.0,274.0,203.0,204.0,245.0,180.0,510.0,156.0,108.0,5.0,4.4,22.0,2191.8571428571427,1024.6,True,4.119047619047619
2026-07-22,40,0,33,7,6,4,4,6,3,9,5,3,2,수,1724.0,105.0,212.0,229.0,153.0,282.0,117.0,424.0,160.0,147.0,5.0,3.8,19.0,2158.714285714286,1078.5666666666666,True,4.093023255813954
2026-07-23,40,0,33,7,6,4,4,6,3,9,5,3,3,목,1874.0,118.0,254.0,193.0,158.0,262.0,169.0,561.0,149.0,128.0,5.0,4.0,20.0,2133.1428571428573,1140.5,True,4.073170731707317
2026-07-24,39,0,32,7,6,4,4,6,3,8,5,3,4,금,1915.0,112.0,270.0,220.0,169.0,320.0,178.0,438.0,194.0,126.0,11.0,3.8181818181818183,42.0,2100.1428571428573,1203.2333333333333,True,4.045454545454546
2026-07-25,39,0,32,7,6,4,4,6,3,8,5,3,5,토,2226.0,126.0,348.0,249.0,182.0,288.0,216.0,594.0,225.0,124.0,9.0,4.0,36.0,2066.714285714286,1277.4333333333334,True,4.020833333333333
2026-07-26,39,0,32,7,6,4,4,6,3,8,5,3,6,일,2206.0,143.0,389.0,194.0,195.0,396.0,133.0,604.0,154.0,141.0,2.0,4.5,9.0,2086.5714285714284,1350.9666666666667,True,4.022222222222222
2026-07-27,39,0,32,7,6,4,4,6,3,8,5,3,0,월,1210.0,73.0,188.0,80.0,120.0,234.0,106.0,254.0,147.0,81.0,4.0,4.0,16.0,1862.142857142857,1391.3,True,4.0
2026-07-28,39,0,32,7,6,4,4,6,3,8,5,3,1,화,1355.0,86.0,235.0,106.0,147.0,247.0,63.0,376.0,97.0,84.0,5.0,4.4,22.0,1787.142857142857,1436.4666666666667,True,4.0
2026-07-29,39,0,32,7,6,4,4,6,3,8,5,3,2,수,1245.0,75.0,175.0,83.0,167.0,225.0,114.0,288.0,134.0,59.0,3.0,4.333333333333333,13.0,1718.7142857142858,1477.9666666666667,True,4.051282051282051
2026-07-30,39,0,32,7,6,4,4,6,3,8,5,3,3,목,1181.0,70.0,150.0,118.0,120.0,294.0,71.0,245.0,132.0,51.0,3.0,3.6666666666666665,11.0,1619.7142857142858,1517.3333333333333,True,4.027027027027027
2026-07-31,39,0,32,7,6,4,4,6,3,8,5,3,4,금,1534.0,97.0,224.0,166.0,179.0,288.0,90.0,334.0,142.0,111.0,5.0,3.8,19.0,1565.2857142857142,1550.0,True,4.064516129032258
2026-08-01,30,15,27,3,3,4,4,2,5,5,4,3,5,토,2447.0,146.0,196.0,353.0,291.0,390.0,389.0,384.0,231.0,213.0,8.0,4.0,32.0,1596.857142857143,1607.2333333333333,True,4.066666666666666
2026-08-02,30,0,27,3,3,4,4,2,5,5,4,3,6,일,2202.0,129.0,204.0,368.0,211.0,317.0,281.0,389.0,280.0,152.0,4.0,4.25,17.0,1596.2857142857142,1654.9333333333334,True,4.0625
2026-08-03,30,0,27,3,3,4,4,2,5,5,4,3,0,월,1395.0,87.0,208.0,234.0,189.0,170.0,161.0,203.0,141.0,89.0,5.0,4.2,21.0,1622.7142857142858,1674.5,True,4.090909090909091
2026-08-04,30,0,27,3,3,4,4,2,5,5,4,3,1,화,1125.0,61.0,157.0,160.0,130.0,117.0,153.0,188.0,116.0,104.0,5.0,4.0,20.0,1589.857142857143,1688.4666666666667,True,4.03030303030303
2026-08-05,45,15,39,6,5,5,5,2,7,9,6,6,2,수,2189.0,120.0,292.0,258.0,220.0,72.0,289.0,509.0,190.0,359.0,6.0,4.166666666666667,25.0,1724.7142857142858,1739.6,True,4.027777777777778
2026-08-06,30,0,27,3,3,3,3,1,5,6,4,5,3,목,1767.0,95.0,270.0,186.0,134.0,29.0,183.0,475.0,240.0,250.0,7.0,3.857142857142857,27.0,1808.4285714285713,1782.7333333333333,True,4.025
2026-08-07,30,0,27,3,3,3,3,1,5,6,4,5,4,금,1894.0,102.0,234.0,181.0,209.0,96.0,259.0,545.0,156.0,214.0,6.0,4.333333333333333,26.0,1859.857142857143,1829.9333333333334,True,4.097560975609756
2026-08-08,30,0,27,3,3,3,3,1,5,6,4,5,5,토,1731.0,92.0,190.0,214.0,134.0,56.0,254.0,417.0,179.0,287.0,8.0,4.25,34.0,1757.5714285714287,1869.0666666666666,True,4.146341463414634
2026-08-09,30,0,27,3,3,3,3,1,5,6,4,5,6,일,1809.0,102.0,153.0,155.0,172.0,184.0,242.0,365.0,240.0,298.0,5.0,4.0,20.0,1701.4285714285713,1854.3,True,4.119047619047619
2026-08-10,30,0,27,3,3,3,3,1,5,6,4,5,0,월,1051.0,59.0,76.0,104.0,106.0,28.0,144.0,358.0,108.0,127.0,5.0,4.0,20.0,1652.2857142857142,1795.7666666666667,True,4.095238095238095
2026-08-11,30,0,27,3,3,3,3,1,5,6,4,5,1,화,1057.0,56.0,72.0,111.0,107.0,55.0,142.0,317.0,145.0,108.0,0.0,,0.0,1642.5714285714287,1757.6333333333334,True,4.108108108108108
2026-08-12,30,0,27,3,3,3,3,1,5,6,4,5,2,수,938.0,57.0,86.0,72.0,107.0,46.0,141.0,274.0,70.0,142.0,1.0,5.0,5.0,1463.857142857143,1750.6666666666667,True,4.125
2026-08-13,30,0,27,3,3,3,3,1,5,6,4,5,3,목,851.0,49.0,67.0,86.0,103.0,28.0,133.0,211.0,89.0,134.0,4.0,3.75,15.0,1333.0,1742.3,True,4.137931034482759
2026-08-14,30,0,27,3,3,3,3,1,5,6,4,5,4,금,1268.0,68.0,118.0,132.0,143.0,56.0,148.0,310.0,216.0,145.0,1.0,4.0,4.0,1243.5714285714287,1719.3666666666666,True,4.083333333333333
2026-08-15,30,0,27,3,3,3,3,1,5,6,4,5,5,토,1262.0,73.0,184.0,155.0,109.0,48.0,115.0,340.0,137.0,174.0,2.0,4.0,8.0,1176.5714285714287,1693.0,True,4.0
2026-08-16,15,0,12,3,2,1,1,0,2,4,2,3,6,일,647.0,35.0,120.0,72.0,31.0,0.0,43.0,232.0,47.0,102.0,3.0,4.0,12.0,1010.5714285714286,1643.0333333333333,True,4.0
2026-08-17,15,0,12,3,2,1,1,0,2,4,2,3,0,월,454.0,25.0,53.0,30.0,20.0,0.0,36.0,154.0,76.0,85.0,6.0,4.5,27.0,925.2857142857143,1576.1666666666667,True,4.176470588235294
2026-08-18,15,0,12,3,2,1,1,0,2,4,2,3,1,화,340.0,20.0,42.0,24.0,13.0,0.0,34.0,112.0,65.0,50.0,2.0,3.5,7.0,822.8571428571429,1518.6,True,4.105263157894737
2026-08-19,15,0,12,3,2,1,1,0,2,4,2,3,2,수,358.0,20.0,35.0,25.0,37.0,0.0,43.0,106.0,36.0,76.0,2.0,3.5,7.0,740.0,1437.8333333333333,True,4.0
2026-08-20,15,0,12,3,2,1,1,0,2,4,2,3,3,목,378.0,22.0,69.0,34.0,26.0,0.0,35.0,131.0,40.0,43.0,2.0,4.0,8.0,672.4285714285714,1387.7666666666667,True,4.055555555555555
