review_id,event_id,brand,category,category_ko,merchant_type,review_date,rating,review_text,rating_sentiment,text_sentiment
r0365,s0153,보스,tech,테크,브랜드,2026-03-10,4,이 정도 할인이면 무조건 가야죠. 강력 추천합니다!,positive,positive
r0366,s0154,Laneige,beauty,뷰티,브랜드,2026-03-17,5,가격 대비 퀄리티 최고예요. Laneige 다음에도 또 이용할래요.,positive,positive
r0367,s0154,Laneige,beauty,뷰티,브랜드,2026-03-05,5,이 정도 할인이면 무조건 가야죠. 강력 추천합니다!,positive,positive
r0368,s0154,Laneige,beauty,뷰티,브랜드,2026-03-19,4,"Laneige 제품 진짜 만족스러웠어요, 50% OFF 받고 완전 이득!",positive,positive
r0369,s0155,아누아,beauty,뷰티,브랜드,2026-03-17,4,이 정도 할인이면 무조건 가야죠. 강력 추천합니다!,positive,positive
r0370,s0155,아누아,beauty,뷰티,브랜드,2026-03-27,5,이 정도 할인이면 무조건 가야죠. 강력 추천합니다!,positive,positive
r0371,s0155,아누아,beauty,뷰티,브랜드,2026-02-23,4,가격 대비 퀄리티 최고예요. 아누아 다음에도 또 이용할래요.,positive,positive
r0372,s0156,먹깨비,delivery,딜리버리,브랜드,2026-03-08,4,배달 상태도 좋고 직원분도 친절해서 기분 좋게 다녀왔습니다.,positive,positive
r0373,s0157,Ediya Coffee,food,푸드,브랜드,2026-03-09,4,성수동에서 이런 이벤트 찾기 힘든데 완전 만족했어요.,positive,positive
r0374,s0158,Hilton,stay,스테이,브랜드,2026-03-14,4,숙소 상태도 좋고 직원분도 친절해서 기분 좋게 다녀왔습니다.,positive,positive
r0375,s0158,Hilton,stay,스테이,브랜드,2026-03-10,4,숙소 상태도 좋고 직원분도 친절해서 기분 좋게 다녀왔습니다.,positive,positive
r0376,s0159,Booking.com,stay,스테이,브랜드,2026-03-02,4,이 정도 할인이면 무조건 가야죠. 강력 추천합니다!,positive,positive
r0377,s0160,3CE,beauty,뷰티,브랜드,2026-02-28,4,할인은 괜찮은데 대기줄이 좀 길었습니다.,positive,negative
r0378,s0160,3CE,beauty,뷰티,브랜드,2026-03-15,4,가격 대비 퀄리티 최고예요. 3CE 다음에도 또 이용할래요.,positive,positive
r0379,s0162,Domino's Pizza,food,푸드,브랜드,2026-03-08,5,이 정도 할인이면 무조건 가야죠. 강력 추천합니다!,positive,positive
r0380,s0162,Domino's Pizza,food,푸드,브랜드,2026-02-28,4,"Domino's Pizza 음식 진짜 만족스러웠어요, 방문 인증 시 사은품 받고 완전 이득!",positive,positive
r0381,s0163,커버낫,fashion,패션,브랜드,2026-03-03,5,성수동에서 이런 이벤트 찾기 힘든데 완전 만족했어요.,positive,positive
r0382,s0163,커버낫,fashion,패션,브랜드,2026-03-06,5,"커버낫 옷 진짜 만족스러웠어요, 45% OFF 받고 완전 이득!",positive,positive
r0383,s0163,커버낫,fashion,패션,브랜드,2026-03-08,5,"커버낫 옷 진짜 만족스러웠어요, 45% OFF 받고 완전 이득!",positive,positive
r0384,s0163,커버낫,fashion,패션,브랜드,2026-03-04,4,가격 대비 퀄리티 최고예요. 커버낫 다음에도 또 이용할래요.,positive,positive
r0385,s0165,아누아,beauty,뷰티,브랜드,2026-03-13,5,가격 대비 퀄리티 최고예요. 아누아 다음에도 또 이용할래요.,positive,positive
r0386,s0164,Tempur,living,리빙,브랜드,2026-03-13,4,성수동에서 이런 이벤트 찾기 힘든데 완전 만족했어요.,positive,positive
r0387,s0166,Innisfree,beauty,뷰티,브랜드,2026-03-04,4,가격 대비 퀄리티 최고예요. Innisfree 다음에도 또 이용할래요.,positive,positive
r0388,s0166,Innisfree,beauty,뷰티,브랜드,2026-03-10,4,성수동에서 이런 이벤트 찾기 힘든데 완전 만족했어요.,positive,positive
r0389,s0167,챔피온,fashion,패션,브랜드,2026-03-15,3,챔피온 처음 이용해봤는데 보통이었어요.,neutral,neutral
r0390,s0167,챔피온,fashion,패션,브랜드,2026-03-07,5,이 정도 할인이면 무조건 가야죠. 강력 추천합니다!,positive,positive
r0391,s0168,Paris Baguette,food,푸드,브랜드,2026-03-10,3,음식 나쁘지 않은데 특별히 인상적이지도 않았어요.,neutral,neutral
r0392,s0168,Paris Baguette,food,푸드,브랜드,2026-03-13,4,음식 상태도 좋고 직원분도 친절해서 기분 좋게 다녀왔습니다.,positive,positive
r0393,s0169,GS25,food,푸드,브랜드,2026-03-14,4,성수동에서 이런 이벤트 찾기 힘든데 완전 만족했어요.,positive,positive
r0394,s0169,GS25,food,푸드,브랜드,2026-03-14,3,GS25 처음 이용해봤는데 보통이었어요.,neutral,neutral
r0395,s0169,GS25,food,푸드,브랜드,2026-03-07,4,이 정도 할인이면 무조건 가야죠. 강력 추천합니다!,positive,positive
r0396,s0169,GS25,food,푸드,브랜드,2026-03-24,4,그냥 무난했어요. 재방문은 고민 중입니다.,positive,neutral
r0397,s0171,야놀자,stay,스테이,소상공인,2026-03-24,4,이 정도 할인이면 무조건 가야죠. 강력 추천합니다!,positive,positive
r0398,s0171,야놀자,stay,스테이,소상공인,2026-03-18,4,숙소 상태도 좋고 직원분도 친절해서 기분 좋게 다녀왔습니다.,positive,positive
r0399,s0172,닥터자르트,beauty,뷰티,브랜드,2026-03-21,5,가격 대비 퀄리티 최고예요. 닥터자르트 다음에도 또 이용할래요.,positive,positive
r0400,s0172,닥터자르트,beauty,뷰티,브랜드,2026-03-20,4,이 정도 할인이면 무조건 가야죠. 강력 추천합니다!,positive,positive
r0401,s0172,닥터자르트,beauty,뷰티,브랜드,2026-03-20,5,닥터자르트 처음 이용해봤는데 보통이었어요.,positive,neutral
r0402,s0173,성수 로컬 소품샵,popup,팝업,브랜드,2026-03-14,4,이 정도 할인이면 무조건 가야죠. 강력 추천합니다!,positive,positive
r0403,s0173,성수 로컬 소품샵,popup,팝업,브랜드,2026-03-27,4,공간 상태도 좋고 직원분도 친절해서 기분 좋게 다녀왔습니다.,positive,positive
r0404,s0173,성수 로컬 소품샵,popup,팝업,브랜드,2026-03-24,4,성수동에서 이런 이벤트 찾기 힘든데 완전 만족했어요.,positive,positive
r0405,s0173,성수 로컬 소품샵,popup,팝업,브랜드,2026-03-13,3,공간 나쁘지 않은데 특별히 인상적이지도 않았어요.,neutral,neutral
r0406,s0173,성수 로컬 소품샵,popup,팝업,브랜드,2026-03-19,4,공간 상태도 좋고 직원분도 친절해서 기분 좋게 다녀왔습니다.,positive,positive
r0407,s0174,Compose Coffee,food,푸드,소상공인,2026-03-10,4,성수동에서 이런 이벤트 찾기 힘든데 완전 만족했어요.,positive,positive
r0408,s0176,교촌치킨,delivery,딜리버리,브랜드,2026-03-17,3,교촌치킨 처음 이용해봤는데 보통이었어요.,neutral,neutral
r0409,s0175,보스,tech,테크,브랜드,2026-03-28,5,성수동에서 이런 이벤트 찾기 힘든데 완전 만족했어요.,positive,positive
r0410,s0178,Tonymoly,beauty,뷰티,브랜드,2026-03-24,5,"Tonymoly 제품 진짜 만족스러웠어요, 40% OFF 받고 완전 이득!",positive,positive
r0411,s0178,Tonymoly,beauty,뷰티,브랜드,2026-03-14,4,성수동에서 이런 이벤트 찾기 힘든데 완전 만족했어요.,positive,positive
r0412,s0180,Anker,tech,테크,브랜드,2026-03-28,5,이 정도 할인이면 무조건 가야죠. 강력 추천합니다!,positive,positive
r0413,s0180,Anker,tech,테크,브랜드,2026-03-15,4,이 정도 할인이면 무조건 가야죠. 강력 추천합니다!,positive,positive
r0414,s0180,Anker,tech,테크,브랜드,2026-03-18,4,가격 대비 퀄리티 최고예요. Anker 다음에도 또 이용할래요.,positive,positive
r0415,s0181,Expedia,stay,스테이,소상공인,2026-03-20,4,이 정도 할인이면 무조건 가야죠. 강력 추천합니다!,positive,positive
r0416,s0181,Expedia,stay,스테이,소상공인,2026-04-05,3,할인은 괜찮은데 대기줄이 좀 길었습니다.,neutral,negative
r0417,s0181,Expedia,stay,스테이,소상공인,2026-03-25,4,가격 대비 퀄리티 최고예요. Expedia 다음에도 또 이용할래요.,positive,positive
r0418,s0182,GS25,food,푸드,브랜드,2026-03-17,5,성수동에서 이런 이벤트 찾기 힘든데 완전 만족했어요.,positive,positive
r0419,s0182,GS25,food,푸드,브랜드,2026-03-24,4,성수동에서 이런 이벤트 찾기 힘든데 완전 만족했어요.,positive,positive
r0420,s0182,GS25,food,푸드,브랜드,2026-03-24,5,음식 상태도 좋고 직원분도 친절해서 기분 좋게 다녀왔습니다.,positive,positive
r0421,s0182,GS25,food,푸드,브랜드,2026-03-15,4,성수동에서 이런 이벤트 찾기 힘든데 완전 만족했어요.,positive,positive
r0422,s0182,GS25,food,푸드,브랜드,2026-03-15,5,"GS25 음식 진짜 만족스러웠어요, 65% OFF 받고 완전 이득!",positive,positive
r0423,s0183,세븐일레븐,food,푸드,브랜드,2026-04-01,4,"세븐일레븐 음식 진짜 만족스러웠어요, 2+1 받고 완전 이득!",positive,positive
r0424,s0183,세븐일레븐,food,푸드,브랜드,2026-03-23,4,이 정도 할인이면 무조건 가야죠. 강력 추천합니다!,positive,positive
r0425,s0183,세븐일레븐,food,푸드,브랜드,2026-03-20,4,성수동에서 이런 이벤트 찾기 힘든데 완전 만족했어요.,positive,positive
r0426,s0183,세븐일레븐,food,푸드,브랜드,2026-04-01,3,"재고가 이미 없어서 할인 혜택을 못 받았어요, 실망.",neutral,negative
r0427,s0185,Hotels.com,stay,스테이,브랜드,2026-03-31,5,가격 대비 퀄리티 최고예요. Hotels.com 다음에도 또 이용할래요.,positive,positive
r0428,s0186,IKEA,living,리빙,브랜드,2026-04-05,4,가격 대비 퀄리티 최고예요. IKEA 다음에도 또 이용할래요.,positive,positive
r0429,s0186,IKEA,living,리빙,브랜드,2026-03-28,3,제품 나쁘지 않은데 특별히 인상적이지도 않았어요.,neutral,neutral
r0430,s0186,IKEA,living,리빙,브랜드,2026-04-05,4,이 정도 할인이면 무조건 가야죠. 강력 추천합니다!,positive,positive
r0431,s0186,IKEA,living,리빙,브랜드,2026-04-01,4,"IKEA 제품 진짜 만족스러웠어요, 30% OFF 받고 완전 이득!",positive,positive
r0432,s0186,IKEA,living,리빙,브랜드,2026-03-22,4,성수동에서 이런 이벤트 찾기 힘든데 완전 만족했어요.,positive,positive
r0433,s0190,쿠팡이츠,delivery,딜리버리,브랜드,2026-04-10,4,배달 상태도 좋고 직원분도 친절해서 기분 좋게 다녀왔습니다.,positive,positive
r0434,s0190,쿠팡이츠,delivery,딜리버리,브랜드,2026-04-17,5,배달 상태도 좋고 직원분도 친절해서 기분 좋게 다녀왔습니다.,positive,positive
r0435,s0190,쿠팡이츠,delivery,딜리버리,브랜드,2026-03-22,4,성수동에서 이런 이벤트 찾기 힘든데 완전 만족했어요.,positive,positive
r0436,s0190,쿠팡이츠,delivery,딜리버리,브랜드,2026-04-22,5,가격 대비 퀄리티 최고예요. 쿠팡이츠 다음에도 또 이용할래요.,positive,positive
r0437,s0189,각지역 소상공인 배달,delivery,딜리버리,브랜드,2026-03-24,4,배달 상태도 좋고 직원분도 친절해서 기분 좋게 다녀왔습니다.,positive,positive
r0438,s0187,아고다,stay,스테이,브랜드,2026-03-27,5,"아고다 숙소 진짜 만족스러웠어요, 40% OFF 받고 완전 이득!",positive,positive
r0439,s0188,젠틀몬스터,popup,팝업,소상공인,2026-03-22,4,"젠틀몬스터 공간 진짜 만족스러웠어요, 방문 인증 시 사은품 받고 완전 이득!",positive,positive
r0440,s0188,젠틀몬스터,popup,팝업,소상공인,2026-03-21,4,가격 대비 퀄리티 최고예요. 젠틀몬스터 다음에도 또 이용할래요.,positive,positive
r0441,s0192,Nitori,living,리빙,브랜드,2026-03-29,4,제품 상태도 좋고 직원분도 친절해서 기분 좋게 다녀왔습니다.,positive,positive
r0442,s0193,Missha,beauty,뷰티,브랜드,2026-03-23,4,이 정도 할인이면 무조건 가야죠. 강력 추천합니다!,positive,positive
r0443,s0194,아디다스 오리지널스,popup,팝업,브랜드,2026-04-01,4,가격 대비 퀄리티 최고예요. 아디다스 오리지널스 다음에도 또 이용할래요.,positive,positive
r0444,s0194,아디다스 오리지널스,popup,팝업,브랜드,2026-04-11,4,이 정도 할인이면 무조건 가야죠. 강력 추천합니다!,positive,positive
r0445,s0194,아디다스 오리지널스,popup,팝업,브랜드,2026-03-25,4,이 정도 할인이면 무조건 가야죠. 강력 추천합니다!,positive,positive
r0446,s0195,Samsung,tech,테크,브랜드,2026-04-01,4,성수동에서 이런 이벤트 찾기 힘든데 완전 만족했어요.,positive,positive
r0447,s0195,Samsung,tech,테크,브랜드,2026-04-05,4,이 정도 할인이면 무조건 가야죠. 강력 추천합니다!,positive,positive
r0448,s0196,MANGO,fashion,패션,브랜드,2026-04-06,4,옷 상태도 좋고 직원분도 친절해서 기분 좋게 다녀왔습니다.,positive,positive
r0449,s0196,MANGO,fashion,패션,브랜드,2026-04-04,4,이 정도 할인이면 무조건 가야죠. 강력 추천합니다!,positive,positive
r0450,s0196,MANGO,fashion,패션,브랜드,2026-03-27,4,"MANGO 옷 진짜 만족스러웠어요, 25% OFF 받고 완전 이득!",positive,positive
r0451,s0197,커버낫,fashion,패션,브랜드,2026-03-27,4,옷 상태도 좋고 직원분도 친절해서 기분 좋게 다녀왔습니다.,positive,positive
r0452,s0198,반스,fashion,패션,브랜드,2026-04-18,5,가격 대비 퀄리티 최고예요. 반스 다음에도 또 이용할래요.,positive,positive
r0453,s0198,반스,fashion,패션,브랜드,2026-03-29,3,반스 처음 이용해봤는데 보통이었어요.,neutral,neutral
r0454,s0198,반스,fashion,패션,브랜드,2026-03-30,4,가격 대비 퀄리티 최고예요. 반스 다음에도 또 이용할래요.,positive,positive
r0455,s0203,다이슨,popup,팝업,소상공인,2026-03-29,4,성수동에서 이런 이벤트 찾기 힘든데 완전 만족했어요.,positive,positive
r0456,s0203,다이슨,popup,팝업,소상공인,2026-04-03,4,"다이슨 공간 진짜 만족스러웠어요, 방문 인증 시 사은품 받고 완전 이득!",positive,positive
r0457,s0203,다이슨,popup,팝업,소상공인,2026-04-07,4,이 정도 할인이면 무조건 가야죠. 강력 추천합니다!,positive,positive
r0458,s0204,조선호텔,stay,스테이,소상공인,2026-03-31,4,성수동에서 이런 이벤트 찾기 힘든데 완전 만족했어요.,positive,positive
r0459,s0204,조선호텔,stay,스테이,소상공인,2026-04-13,4,"조선호텔 숙소 진짜 만족스러웠어요, 35% OFF 받고 완전 이득!",positive,positive
r0460,s0202,쿠팡이츠,delivery,딜리버리,브랜드,2026-03-31,5,성수동에서 이런 이벤트 찾기 힘든데 완전 만족했어요.,positive,positive
r0461,s0201,Nature Republic,beauty,뷰티,브랜드,2026-04-02,4,제품 상태도 좋고 직원분도 친절해서 기분 좋게 다녀왔습니다.,positive,positive
r0462,s0200,반스,fashion,패션,브랜드,2026-04-01,4,가격 대비 퀄리티 최고예요. 반스 다음에도 또 이용할래요.,positive,positive
r0463,s0200,반스,fashion,패션,브랜드,2026-04-10,4,"반스 옷 진짜 만족스러웠어요, 50% OFF 받고 완전 이득!",positive,positive
r0464,s0199,전주맛배달,delivery,딜리버리,소상공인,2026-04-08,4,"전주맛배달 배달 진짜 만족스러웠어요, 30% OFF 받고 완전 이득!",positive,positive
r0465,s0205,여의도 러닝 팝업,popup,팝업,브랜드,2026-03-30,4,공간 상태도 좋고 직원분도 친절해서 기분 좋게 다녀왔습니다.,positive,positive
r0466,s0205,여의도 러닝 팝업,popup,팝업,브랜드,2026-04-10,5,성수동에서 이런 이벤트 찾기 힘든데 완전 만족했어요.,positive,positive
r0467,s0206,Compose Coffee,food,푸드,브랜드,2026-04-06,5,음식 상태도 좋고 직원분도 친절해서 기분 좋게 다녀왔습니다.,positive,positive
r0468,s0206,Compose Coffee,food,푸드,브랜드,2026-04-10,5,이 정도 할인이면 무조건 가야죠. 강력 추천합니다!,positive,positive
r0469,s0206,Compose Coffee,food,푸드,브랜드,2026-04-06,4,음식 상태도 좋고 직원분도 친절해서 기분 좋게 다녀왔습니다.,positive,positive
r0470,s0207,MANGO,fashion,패션,브랜드,2026-04-10,5,성수동에서 이런 이벤트 찾기 힘든데 완전 만족했어요.,positive,positive
r0471,s0207,MANGO,fashion,패션,브랜드,2026-03-29,4,이 정도 할인이면 무조건 가야죠. 강력 추천합니다!,positive,positive
r0472,s0207,MANGO,fashion,패션,브랜드,2026-04-11,5,성수동에서 이런 이벤트 찾기 힘든데 완전 만족했어요.,positive,positive
r0473,s0208,부킹닷컴,stay,스테이,브랜드,2026-04-10,5,가격 대비 퀄리티 최고예요. 부킹닷컴 다음에도 또 이용할래요.,positive,positive
r0474,s0209,현대리바트,living,리빙,브랜드,2026-04-08,4,성수동에서 이런 이벤트 찾기 힘든데 완전 만족했어요.,positive,positive
r0475,s0209,현대리바트,living,리빙,브랜드,2026-04-04,3,할인은 괜찮은데 대기줄이 좀 길었습니다.,neutral,negative
r0476,s0210,LG전자,tech,테크,소상공인,2026-04-02,4,성수동에서 이런 이벤트 찾기 힘든데 완전 만족했어요.,positive,positive
r0477,s0211,아고다,stay,스테이,브랜드,2026-04-14,4,설명이랑 실제가 달라서 불편했습니다.,positive,negative
r0478,s0212,이태원 글로벌 푸드팝업,popup,팝업,브랜드,2026-04-12,4,"이태원 글로벌 푸드팝업 공간 진짜 만족스러웠어요, 방문 인증 시 사은품 받고 완전 이득!",positive,positive
r0479,s0212,이태원 글로벌 푸드팝업,popup,팝업,브랜드,2026-04-15,4,이 정도 할인이면 무조건 가야죠. 강력 추천합니다!,positive,positive
r0480,s0213,필립스,tech,테크,브랜드,2026-04-05,4,성수동에서 이런 이벤트 찾기 힘든데 완전 만족했어요.,positive,positive
r0481,s0215,Clio,beauty,뷰티,브랜드,2026-04-08,4,"Clio 제품 진짜 만족스러웠어요, 40% OFF 받고 완전 이득!",positive,positive
r0482,s0215,Clio,beauty,뷰티,브랜드,2026-04-14,4,가격 대비 퀄리티 최고예요. Clio 다음에도 또 이용할래요.,positive,positive
r0483,s0214,아누아,beauty,뷰티,브랜드,2026-04-30,4,가격 대비 퀄리티 최고예요. 아누아 다음에도 또 이용할래요.,positive,positive
r0484,s0214,아누아,beauty,뷰티,브랜드,2026-04-14,3,그냥 무난했어요. 재방문은 고민 중입니다.,neutral,neutral
r0485,s0214,아누아,beauty,뷰티,브랜드,2026-04-27,4,제품 상태도 좋고 직원분도 친절해서 기분 좋게 다녀왔습니다.,positive,positive
r0486,s0216,굽네치킨,delivery,딜리버리,소상공인,2026-04-11,4,성수동에서 이런 이벤트 찾기 힘든데 완전 만족했어요.,positive,positive
r0487,s0217,Samsung,tech,테크,브랜드,2026-04-06,4,할인은 괜찮은데 대기줄이 좀 길었습니다.,positive,negative
r0488,s0218,코웨이,living,리빙,브랜드,2026-04-13,5,이 정도 할인이면 무조건 가야죠. 강력 추천합니다!,positive,positive
r0489,s0219,토니모리,beauty,뷰티,브랜드,2026-04-16,3,그냥 무난했어요. 재방문은 고민 중입니다.,neutral,neutral
r0490,s0219,토니모리,beauty,뷰티,브랜드,2026-04-23,3,그냥 무난했어요. 재방문은 고민 중입니다.,neutral,neutral
r0491,s0220,bhc치킨,delivery,딜리버리,소상공인,2026-04-19,4,성수동에서 이런 이벤트 찾기 힘든데 완전 만족했어요.,positive,positive
r0492,s0220,bhc치킨,delivery,딜리버리,소상공인,2026-04-22,4,이 정도 할인이면 무조건 가야죠. 강력 추천합니다!,positive,positive
r0493,s0220,bhc치킨,delivery,딜리버리,소상공인,2026-04-18,4,가격 대비 퀄리티 최고예요. bhc치킨 다음에도 또 이용할래요.,positive,positive
r0494,s0220,bhc치킨,delivery,딜리버리,소상공인,2026-05-06,4,"bhc치킨 배달 진짜 만족스러웠어요, 1+1 받고 완전 이득!",positive,positive
r0495,s0220,bhc치킨,delivery,딜리버리,소상공인,2026-04-16,4,"bhc치킨 배달 진짜 만족스러웠어요, 1+1 받고 완전 이득!",positive,positive
r0496,s0222,코웨이,living,리빙,브랜드,2026-04-20,4,"코웨이 제품 진짜 만족스러웠어요, 1+1 받고 완전 이득!",positive,positive
r0497,s0222,코웨이,living,리빙,브랜드,2026-04-20,3,할인은 괜찮은데 대기줄이 좀 길었습니다.,neutral,negative
r0498,s0222,코웨이,living,리빙,브랜드,2026-04-25,4,성수동에서 이런 이벤트 찾기 힘든데 완전 만족했어요.,positive,positive
r0499,s0223,Agoda,stay,스테이,브랜드,2026-04-14,4,성수동에서 이런 이벤트 찾기 힘든데 완전 만족했어요.,positive,positive
r0500,s0225,스파오,fashion,패션,브랜드,2026-05-07,4,이 정도 할인이면 무조건 가야죠. 강력 추천합니다!,positive,positive
r0501,s0225,스파오,fashion,패션,브랜드,2026-04-30,5,"스파오 옷 진짜 만족스러웠어요, 45% OFF 받고 완전 이득!",positive,positive
r0502,s0225,스파오,fashion,패션,브랜드,2026-05-07,3,스파오 처음 이용해봤는데 보통이었어요.,neutral,neutral
r0503,s0226,Logitech,tech,테크,소상공인,2026-05-01,5,이 정도 할인이면 무조건 가야죠. 강력 추천합니다!,positive,positive
r0504,s0227,전주맛배달,delivery,딜리버리,브랜드,2026-04-19,3,할인은 괜찮은데 대기줄이 좀 길었습니다.,neutral,negative
r0505,s0228,소니,tech,테크,브랜드,2026-05-01,4,가격 대비 퀄리티 최고예요. 소니 다음에도 또 이용할래요.,positive,positive
r0506,s0228,소니,tech,테크,브랜드,2026-04-22,4,성수동에서 이런 이벤트 찾기 힘든데 완전 만족했어요.,positive,positive
r0507,s0228,소니,tech,테크,브랜드,2026-04-20,3,제품 나쁘지 않은데 특별히 인상적이지도 않았어요.,neutral,neutral
r0508,s0229,챔피온,fashion,패션,브랜드,2026-04-20,5,옷 상태도 좋고 직원분도 친절해서 기분 좋게 다녀왔습니다.,positive,positive
r0509,s0229,챔피온,fashion,패션,브랜드,2026-05-02,5,설명이랑 실제가 달라서 불편했습니다.,positive,negative
r0510,s0229,챔피온,fashion,패션,브랜드,2026-04-23,4,가격 대비 퀄리티 최고예요. 챔피온 다음에도 또 이용할래요.,positive,positive
r0511,s0231,The Face Shop,beauty,뷰티,브랜드,2026-05-03,5,"The Face Shop 제품 진짜 만족스러웠어요, 1+1 받고 완전 이득!",positive,positive
r0512,s0232,무인양품,living,리빙,브랜드,2026-05-03,4,이 정도 할인이면 무조건 가야죠. 강력 추천합니다!,positive,positive
r0513,s0233,아누아,beauty,뷰티,브랜드,2026-05-02,4,제품 상태도 좋고 직원분도 친절해서 기분 좋게 다녀왔습니다.,positive,positive
r0514,s0233,아누아,beauty,뷰티,브랜드,2026-05-01,5,"아누아 제품 진짜 만족스러웠어요, 2+1 받고 완전 이득!",positive,positive
r0515,s0233,아누아,beauty,뷰티,브랜드,2026-04-25,5,직원 응대가 다소 불친절했어요.,positive,neutral
r0516,s0235,이마트에브리데이,food,푸드,브랜드,2026-05-04,5,"이마트에브리데이 음식 진짜 만족스러웠어요, 20% OFF 받고 완전 이득!",positive,positive
r0517,s0235,이마트에브리데이,food,푸드,브랜드,2026-04-29,4,"이마트에브리데이 음식 진짜 만족스러웠어요, 20% OFF 받고 완전 이득!",positive,positive
r0518,s0236,Mister Pizza,delivery,딜리버리,브랜드,2026-05-06,4,가격 대비 퀄리티 최고예요. Mister Pizza 다음에도 또 이용할래요.,positive,positive
r0519,s0237,부킹닷컴,stay,스테이,브랜드,2026-05-02,4,숙소 상태도 좋고 직원분도 친절해서 기분 좋게 다녀왔습니다.,positive,positive
r0520,s0237,부킹닷컴,stay,스테이,브랜드,2026-04-26,4,성수동에서 이런 이벤트 찾기 힘든데 완전 만족했어요.,positive,positive
r0521,s0237,부킹닷컴,stay,스테이,브랜드,2026-05-08,4,이 정도 할인이면 무조건 가야죠. 강력 추천합니다!,positive,positive
r0522,s0237,부킹닷컴,stay,스테이,브랜드,2026-05-06,5,성수동에서 이런 이벤트 찾기 힘든데 완전 만족했어요.,positive,positive
r0523,s0237,부킹닷컴,stay,스테이,브랜드,2026-05-09,4,"재고가 이미 없어서 할인 혜택을 못 받았어요, 실망.",positive,negative
r0524,s0238,Nike,fashion,패션,브랜드,2026-05-02,5,Nike 처음 이용해봤는데 보통이었어요.,positive,neutral
r0525,s0238,Nike,fashion,패션,브랜드,2026-05-07,4,Nike 처음 이용해봤는데 보통이었어요.,positive,neutral
r0526,s0239,Agoda,stay,스테이,브랜드,2026-05-24,3,그냥 무난했어요. 재방문은 고민 중입니다.,neutral,neutral
r0527,s0239,Agoda,stay,스테이,브랜드,2026-05-14,4,성수동에서 이런 이벤트 찾기 힘든데 완전 만족했어요.,positive,positive
r0528,s0239,Agoda,stay,스테이,브랜드,2026-05-02,4,이 정도 할인이면 무조건 가야죠. 강력 추천합니다!,positive,positive
r0529,s0240,Bose,tech,테크,브랜드,2026-05-17,5,"Bose 제품 진짜 만족스러웠어요, 45% OFF 받고 완전 이득!",positive,positive
r0530,s0241,클리오,beauty,뷰티,브랜드,2026-05-19,4,이 정도 할인이면 무조건 가야죠. 강력 추천합니다!,positive,positive
r0531,s0241,클리오,beauty,뷰티,브랜드,2026-05-07,5,제품 상태도 좋고 직원분도 친절해서 기분 좋게 다녀왔습니다.,positive,positive
r0532,s0241,클리오,beauty,뷰티,브랜드,2026-05-20,4,"클리오 제품 진짜 만족스러웠어요, 55% OFF 받고 완전 이득!",positive,positive
r0533,s0241,클리오,beauty,뷰티,브랜드,2026-05-17,4,가격 대비 퀄리티 최고예요. 클리오 다음에도 또 이용할래요.,positive,positive
r0534,s0241,클리오,beauty,뷰티,브랜드,2026-05-19,4,이 정도 할인이면 무조건 가야죠. 강력 추천합니다!,positive,positive
r0535,e070,코웨이,living,리빙,브랜드,2026-05-19,4,"재고가 이미 없어서 할인 혜택을 못 받았어요, 실망.",positive,negative
r0536,e070,코웨이,living,리빙,브랜드,2026-05-11,4,"코웨이 제품 진짜 만족스러웠어요, 30% OFF 받고 완전 이득!",positive,positive
r0537,e070,코웨이,living,리빙,브랜드,2026-05-20,5,성수동에서 이런 이벤트 찾기 힘든데 완전 만족했어요.,positive,positive
r0538,e069,Casper,living,리빙,브랜드,2026-05-03,4,"재고가 이미 없어서 할인 혜택을 못 받았어요, 실망.",positive,negative
r0539,e069,Casper,living,리빙,브랜드,2026-05-15,4,가격 대비 퀄리티 최고예요. Casper 다음에도 또 이용할래요.,positive,positive
r0540,e069,Casper,living,리빙,브랜드,2026-05-06,4,그냥 무난했어요. 재방문은 고민 중입니다.,positive,neutral
r0541,e069,Casper,living,리빙,브랜드,2026-05-16,5,성수동에서 이런 이벤트 찾기 힘든데 완전 만족했어요.,positive,positive
r0542,e069,Casper,living,리빙,브랜드,2026-05-11,4,"Casper 제품 진짜 만족스러웠어요, 40% OFF 받고 완전 이득!",positive,positive
r0543,e026,A Twosome Place,food,푸드,브랜드,2026-05-17,3,음식 나쁘지 않은데 특별히 인상적이지도 않았어요.,neutral,neutral
r0544,e026,A Twosome Place,food,푸드,브랜드,2026-05-04,4,"A Twosome Place 음식 진짜 만족스러웠어요, 20% OFF 받고 완전 이득!",positive,positive
r0545,e059,Expedia,stay,스테이,브랜드,2026-05-17,4,가격 대비 퀄리티 최고예요. Expedia 다음에도 또 이용할래요.,positive,positive
r0546,e050,굽네치킨,delivery,딜리버리,브랜드,2026-05-10,4,가격 대비 퀄리티 최고예요. 굽네치킨 다음에도 또 이용할래요.,positive,positive
r0547,e050,굽네치킨,delivery,딜리버리,브랜드,2026-05-04,5,성수동에서 이런 이벤트 찾기 힘든데 완전 만족했어요.,positive,positive
r0548,e050,굽네치킨,delivery,딜리버리,브랜드,2026-05-06,4,그냥 무난했어요. 재방문은 고민 중입니다.,positive,neutral
r0549,e039,Logitech,tech,테크,브랜드,2026-05-05,4,성수동에서 이런 이벤트 찾기 힘든데 완전 만족했어요.,positive,positive
